0.916,-0.096,-0.434
0.835,-0.096,-0.61
0.819,0.369,-1.076
2.04,-0.45,-1.655
1.799,-1.028,-1.446
0.948,1.269,-0.113
0.257,0.353,-2.04
2.04,-1.092,-0.739
0.321,0.064,-0.948
0.787,0.337,-1.301
0.546,-0.643,-0.209
0.418,-0.096,-0.851
0.402,-1.012,-0.675
0.546,-0.161,-1.028
-1.365,-0.048,-2.04
2.024,1.285,-1.928
1.446,-1.671,-0.418
-0.787,-0.048,0.016
0.225,-0.016,-0.916
0.305,-0.948,-0.547
0.466,0.851,-0.61
0.948,-1.012,-1.462
-0.225,-1.558,-2.04
-0.771,-0.257,0.883
0.643,-1.269,-1.044
1.205,0.129,-0.418
0.835,0.064,0.273
0.53,-0.145,0.771
0.353,-0.321,0.883
0.466,-0.209,0.835
1.654,0.883,-1.574
-0.449,2.04,-2.04
0.45,0.642,-0.803
0.145,-0.08,1.301
0.9,1.221,0.096
0.032,-0.819,0.466
-0.08,-0.803,0.498
2.04,1.365,-1.558
-0.402,0,-0.578
2.024,0.546,-1.157
-1.494,-2.04,-2.04
2.04,-0.916,-0.241
2.04,2.04,-2.04
-0.739,-1.205,-0.61
-1.333,-2.04,-2.04
0,0.883,-1.221
2.04,-2.04,-2.04
2.04,-2.04,-2.024
2.04,2.04,-2.04
0.402,-0.032,-2.04
0.257,-0.096,0.482
1.43,0.225,0.498
1.173,-0.241,-0.257
-2.04,-1.976,1.028
-0.257,-0.723,-0.337
0.45,0.289,1.092
0.386,-1.349,-1.157
-1.575,0.691,0.096
-0.37,0.498,-0.048
-1.237,-0.145,0.016
-0.353,0.755,-0.707
1.028,0.675,-0.787
1.044,0.273,-2.04
-0.707,0.129,-0.401
0.964,-0.482,-0.932
2.04,0.835,-1.205
0.418,-2.04,-2.04
0.321,1.012,-0.305
-0.996,0,-1.365
1.703,0.739,0.016
0.434,0.546,0.45
-2.024,-0.482,0.369
0.402,-0.884,-0.161
2.04,-0.499,-2.04
-0.434,-0.643,-1.51
0.675,-0.145,-0.787
0.707,0.032,-0.932
1.237,0,-1.847
1.381,0.594,-0.402
0.386,0.643,-1.397
1.028,-0.225,-1.43
-0.434,-0.594,1.205
0.048,0.353,0.097
1.108,-0.161,-1.719
0.273,-0.273,1.462
-0.386,-0.466,0.98
1.205,0.225,0.482
0.996,0.048,0.353
0.9,-0.145,-0.337
0.916,-0.53,0.145
1.317,-0.225,0.08
1.221,0.209,-0.225
2.04,0.096,-1.446
0.225,-0.096,-1.767
0.659,-0.273,0.45
-1.606,0.129,-1.108
0.787,0.016,-1.189
0.562,-0.578,-0.755
0.353,-0.37,-0.771
-0.08,-0.386,-0.771
-0.016,0.755,-1.671
0.225,0.835,-2.04
0.257,0.578,-1.831
0.53,0.048,0.257
0.353,0.096,-0.996
0.402,-0.353,-0.321
-1.205,-1.269,-1.478
-0.948,-0.225,-0.884
0.835,-0.305,-0.996
0.289,-0.514,-0.996
0.257,0.048,-1.799
0.434,-0.37,0.321
0.835,-1.799,-2.024
1.237,0.498,-0.643
1.703,-2.04,-1.14
0.466,0.787,-1.221
0.61,0.289,-0.964
2.04,0.466,-1.526
0.032,0.321,-1.783
0.707,-1.349,-1.108
0.787,-0.482,-0.659
0.594,-1.173,-0.819
0.883,0.996,-2.04
0.177,-0.691,-0.659
-0.337,0.161,-0.627
0.45,-1.269,-0.514
0.61,0.08,-0.916
0.964,-0.37,-1.141
0.498,-0.402,-0.273
0.755,-0.498,-0.578
-0.257,0.273,-1.333
0.916,-0.016,-1.157
0.964,-0.98,-2.04
1.574,-0.225,-1.414
-0.289,0.225,-1.124
0.305,-0.177,-0.353
-0.209,0,-1.831
0.273,-0.257,-1.558
-1.044,-0.819,-0.996
0.225,-1.028,-0.932
0.193,0.048,-1.751
0.048,1.285,-1.622
-0.032,-0.546,-1.124
0.787,0.177,-1.301
0.032,-1.719,-2.04
0.096,-1.767,-1.799
0.498,-1.638,-1.574
-0.9,-0.241,-1.333
-0.145,0.402,-1.173
0.932,-0.514,-0.819
0.546,0.209,-1.301
0.112,1.06,-2.04
0.257,0.482,0.048
1.237,-0.996,-1.51
0.867,1.269,0.386
1.044,0.707,-1.494
0.337,-0.707,-0.337
0.514,0.353,-2.04
0.707,0.434,-1.574
0.386,-0.241,-0.707
2.008,0.434,-2.04
-0.707,-0.321,-1.317
0.851,0.225,-1.414
0.08,0.787,-2.04
-0.161,-0.37,-1.044
-0.353,-0.402,-1.574
1.253,-0.884,-1.574
0.691,-0.096,-0.884
0.177,-0.562,-1.044
-0.916,-0.498,-0.53
1.237,-0.691,-2.04
-1.542,-1.189,-2.008
0.096,0.739,-2.04
-0.161,-0.273,-1.301
-0.643,0.466,-0.996
0.466,-0.305,-0.948
-0.787,0.016,1.349
-0.048,0.546,0.369
0.209,-0.53,-1.398
0.9,1.173,-2.04
-1.269,-0.321,-2.04
-1.028,-0.578,-0.884
0.643,0.434,-1.719
0.739,0.594,-1.59
-1.028,0.98,-0.129
0.916,-0.659,-1.333
0.514,0.337,-1.478
-0.643,-0.755,-2.04
0.546,-0.948,-1.205
0.225,-0.466,-1.446
0.225,0.321,-1.269
0.273,0.386,0.064
0.434,0.08,-1.06
-1.494,0.45,-2.04
0.546,-0.177,-1.767
-1.044,-0.787,-1.237
0.643,-1.478,-2.024
-0.096,-1.06,-1.398
-1.414,0.225,-1.43
-0.819,-0.305,-2.04
-2.04,-0.145,-1.108
0.096,-1.124,-2.04
1.863,-1.831,-2.024
1.381,0.482,-2.04
0.883,-0.723,-1.671
0,-0.45,-1.205
0.562,0.835,-0.53
0.659,0.482,0.787
-0.884,-0.161,-2.04
0.514,-0.514,-1.253
0.482,-0.61,-1.558
-1.108,-1.173,-1.365
2.04,0.45,-1.413
-0.113,-0.932,-1.157
-0.386,0.112,-0.61
0.386,-0.546,-1.221
-0.498,0.948,-2.04
0.675,-0.466,-2.04
1.799,0.032,-0.867
1.397,-0.691,-1.108
0.466,0.45,-1.751
-0.064,0.386,-1.301
0.129,0.996,-0.562
0.98,0.225,0.065
0.739,1.108,-0.996
-0.161,-0.032,-2.04
-0.498,0.032,0.257
-0.257,-0.225,0.129
0.353,-0.707,-0.546
0.369,0.273,-0.418
0.161,-0.675,-1.574
0.273,0,-1.06
-0.707,-0.37,-0.257
0.9,0.514,-0.98
0.353,-0.225,-0.787
0.129,1.157,-0.755
-0.337,-0.257,-2.04
0.369,0.321,-1.462
0.064,1.381,-0.948
1.703,-0.257,-0.048
0.048,0.498,-0.386
-0.016,-0.37,-0.61
0.353,-0.209,-0.707
-0.225,0.064,-1.365
0.161,-0.53,-0.803
0.129,-0.37,0.321
0.45,-0.418,-0.659
0.723,-0.386,-1.044
0.514,-0.996,0.209
0.755,0.016,-0.241
0.45,-0.096,-0.884
0.08,-0.08,-1.109
0.867,0.016,-1.912
0.032,-0.562,-1.269
0.739,-0.048,-0.932
1.173,0.129,-1.108
-0.337,-0.402,-0.321
0.498,0.771,0.096
-0.129,-2.024,-0.337
-0.514,-0.129,-0.321
0.321,1.044,0.08
-0.964,-1.462,-0.707
0.016,-0.241,-0.514
-2.04,1.397,1.028
0.514,1.381,0.932
0.418,0.161,-0.546
0.546,-0.337,-0.675
0.08,-0.787,-1.044
1.012,0.225,-0.916
0.064,0.032,-0.996
0.466,-0.129,-0.932
0.771,-0.466,-0.578
0.578,-0.482,-0.755
0.755,-0.032,-0.434
0.321,-0.241,-0.594
0.257,0.273,-0.819
0.161,0.193,-0.851
0.434,0.08,-0.498
0.803,0.225,-0.659
0.048,0.466,-0.466
0.209,0.53,-0.691
-0.482,0.594,0.337
0.257,0.562,-0.161
-0.675,0.643,-0.337
0.755,-0.209,-1.092
0.369,-0.386,-1.06
0.514,0,-0.675
1.558,-1.478,-0.691
0.145,-0.048,-1.526
-0.064,-0.016,-1.108
0.177,-0.402,-1.108
0.305,-0.771,-1.719
-0.948,-0.418,-0.61
-0.113,0.916,0.177
-0.787,-0.675,-0.209
-0.707,0.386,-0.45
0.434,0.964,-0.643
1.365,-0.707,-0.113
0.948,-0.016,-0.739
0.546,-0.193,-1.14
0.353,-0.45,-0.707
0.418,-0.594,-0.916
0.723,0.209,-0.627
-0.08,0.482,-0.996
0.418,0.723,-1.157
-0.145,-1.124,-0.145
0.867,0.386,-1.06
0.193,-0.08,-2.04
0.643,0.241,-1.526
0.61,-1.51,0.482
-1.526,-1.317,-1.59
0,0.016,-2.04
-0.048,-0.98,-0.643
1.157,0.482,-1.253
-0.321,0.916,-0.45
0.08,-0.723,-1.028
0.402,-0.643,-1.285
0.129,-0.964,-1.028
0.434,-1.365,-0.932
0.916,-0.353,-2.024
0.675,-1.285,-1.59
0.546,-2.04,-1.96
-0.498,-0.723,0.658
-0.707,-0.37,-0.562
1.349,-0.418,-0.755
0.177,-0.113,-0.755
1.044,0.145,-1.879
-0.627,-0.353,0.466
0.964,0.289,-1.847
-0.337,-0.161,-1.799
-0.707,-0.129,-0.659
-0.048,-0.37,-0.819
0.594,0.594,-1.494
0.514,-0.145,-0.9
0.161,-0.627,-1.189
1.381,0.193,-0.996
0.048,-0.61,-0.482
0.883,-0.466,-1.671
0.209,-0.643,-0.225
0.498,0.707,-0.932
0.53,0.305,-0.482
0.177,0.032,-0.514
0.626,0.418,-1.622
0.305,-0.819,-1.847
0.466,-0.161,0.257
0.626,-0.177,0.064
0.98,0.129,-1.044
0.289,-1.414,-0.546
0.45,-0.514,0.048
0.112,-1.301,-1.06
0.225,-0.578,-0.305
0.498,-1.462,-0.851
0.514,-0.032,-0.803
0.337,-0.932,-0.835
0.819,0.402,-1.398
0.064,-0.289,-1.301
0.257,0.112,-1.574
-0.161,0,-1.157
1.462,1.124,-2.024
-1.799,-1.462,-2.04
-0.209,0.386,-2.04
0.803,-1.237,-0.884
-0.096,-0.337,-2.008
2.04,-0.257,-2.04
1.944,-0.032,-2.04
0.562,-0.113,-2.04
0.851,-0.273,-2.04
0.45,-0.514,-1.767
0.402,-0.626,-2.04
0.98,0.032,-2.04
0.08,-0.755,-2.04
-0.177,0.032,-1.076
0.851,-0.434,-1.012
0.642,-0.064,-0.948
0.498,0.498,-1.333
-0.9,-0.723,-0.948
0.016,0.643,-1.092
0.37,-0.482,-0.675
-0.964,0,-1.687
0.482,-0.691,-1.831
1.189,0.225,-0.161
-0.113,0,-1.655
0.08,0.723,-1.108
1.157,-1.301,-1.703
1.125,0.643,-0.562
-0.867,0.755,-1.349
0.675,-0.064,-2.04
-0.9,-0.578,-2.04
-0.819,-0.835,-2.04
-0.016,-0.53,-0.9
-0.273,-0.434,-1.06
0.305,-0.819,-1.735
0.466,0.241,-0.627
0.257,-0.193,-0.916
0.257,-0.787,-0.643
0.771,0.369,-0.98
0.129,-0.498,-0.964
-0.064,-0.386,-0.707
0.675,-0.225,-0.996
0.916,1.108,-1.253
0.626,-0.016,-0.803
0.578,-0.321,-0.948
-0.08,-0.482,-0.305
-0.032,-0.482,-1.157
0.883,0.594,-0.707
0.386,-0.321,-0.964
0.321,-0.321,-0.996
-0.177,-0.771,-0.835
0.048,-0.643,-1.381
0.466,-0.482,-0.932
0.771,0.145,-1.189
0.289,-0.161,-0.867
0.209,-0.659,-0.739
0.257,0.129,-0.884
0.514,-0.482,-0.948
0.787,-0.321,-0.755
-0.305,-0.45,-0.723
-0.482,-0.45,-1.044
0.514,0.659,-0.852
0.048,-0.161,-0.98
0.45,-0.257,-0.755
-0.08,-1.06,-0.594
0.161,-0.08,-0.321
0.386,-0.225,-0.932
0.257,-0.241,-0.803
0.771,-0.016,-0.851
-0.145,-0.45,-0.594
1.173,-0.177,-1.494
0.594,0.177,-1.478
1.606,0.305,-1.205
1.108,0.112,-0.546
0.546,0.514,-2.04
0,0.225,-0.771
-0.45,-0.145,-0.723
-0.37,-0.418,-0.61
0.9,-0.771,-1.124
0.209,-0.386,-1.51
0.032,-0.386,-0.867
0.819,-1.783,-0.113
0.883,-0.241,-0.418
0.241,-0.627,-1.333
0.562,0,-0.594
1.06,0.193,-1.446
-0.514,0.305,-0.851
0.353,0.675,-1.333
0.643,-0.241,-0.611
0.546,0.096,-0.418
0.562,-0.691,-1.382
1.14,-0.145,-0.594
0.98,-0.08,-0.498
0.273,-0.835,-0.884
0.546,-0.964,-0.98
0.45,-1.381,-1.044
0.61,-0.61,-1.173
0.53,0.369,-0.675
0.835,-0.145,-0.514
0.883,0,-0.755
-0.016,0.466,-1.51
0.964,0.273,-1.028
0.08,-0.402,-0.755
0.675,0.145,-1.349
0.98,0.112,-0.964
0.225,0.241,-0.98
0.466,-0.241,-0.884
0.755,-0.482,-0.61
0.209,-0.61,-0.627
0.337,0.482,-1.349
0.08,-0.257,-1.221
0.691,-0.193,-0.257
0.498,-0.787,-0.787
0.578,-0.627,-0.579
0.145,-0.257,-1.124
0.916,0.9,-1.494
0.418,-0.129,-0.916
0.241,-0.787,-0.578
0.482,1.012,-1.285
0.498,-0.386,-0.723
0.145,-0.466,-0.739
0.161,0.659,-0.498
0.161,0.257,-1.462
0.803,0.096,-1.108
-0.37,0.289,-1.735
0.691,-0.723,-1.237
-0.257,-0.418,-1.285
0.675,-1.735,-1.719
-0.289,-0.386,-2.04
0.819,0.45,-1.735
0.707,-0.225,-1.478
-0.161,-0.257,-2.04
2.04,0.112,-1.96
-1.092,0.466,-2.04
1.976,-1.012,-1.414
0.466,0.498,-2.04
-0.867,0.787,-2.04
-2.04,0.112,-2.04
-0.032,0.305,-0.98
0.867,0.273,-0.675
0.321,0.98,-1.607
0.626,0.835,-1.06
0.032,-0.418,-0.257
-0.37,-0.466,-1.333
-0.273,-1.221,-2.04
-0.386,-0.434,-1.928
0.064,0.129,-0.835
-0.37,0.129,-1.638
1.14,-0.209,-1.751
0.562,-0.9,-0.819
1.205,0.675,-1.446
-0.209,0.209,-2.04
0.498,-2.04,-2.04
-0.048,-0.129,-1.879
0.755,-0.321,-2.04
0.225,-0.064,1.076
-1.285,0.803,0.241
2.04,-2.04,-1.076
0.948,0.418,-1.381
-0.369,-0.434,-0.835
-0.241,-0.386,-1.269
0.755,0.723,-0.594
0.096,-0.755,-0.627
1.413,0.546,-1.478
0.386,-1.285,-1.141
-1.253,1.285,-1.895
0.675,0.032,-2.04
1.654,-0.209,-2.008
2.04,-0.321,-0.9
-1.108,1.478,-1.558
0.273,-0.305,-1.237
0.289,1.173,-1.606
1.157,0.193,-1.462
-0.064,0.369,-1.381
-0.209,-0.803,-2.04
0.466,-0.145,-1.446
1.092,0.803,-2.04
0.016,0.594,-1.365
0.386,1.205,-2.04
1.076,-0.932,-1.992
-0.289,-0.064,-1.173
2.04,0.016,-2.04
1.847,-0.305,-2.008
-1.912,-0.675,-0.273
1.14,-0.9,-2.04
2.04,0,-1.976
-0.803,0.145,-1.446
-0.755,-0.145,-1.542
0.755,-0.225,0.948
-0.884,0.096,-0.578
-0.209,0.337,-2.04
-0.482,0.145,0.466
1.831,1.14,-1.622
-0.787,-0.562,-2.04
2.04,-2.024,-2.04
0.209,0.482,-2.04
0.98,0.771,0.225
1.189,0.723,-1.108
0.337,0.032,-0.225
0.739,-1.574,-1.573
0.305,-0.498,-0.257
0.514,0.193,-0.835
-1.96,-0.353,0.498
2.04,0.434,-2.04
-1.028,0.257,-2.04
1.59,-0.627,-1.622
0.273,-0.209,-2.04
-0.482,0.032,-2.04
0.466,-0.53,-2.04
0.498,-0.53,-2.04
0.273,-0.932,-2.04
-0.209,-0.675,-1.976
-0.739,0.241,-2.04
0.723,0.755,-1.895
-0.723,0.112,-1.253
-0.37,0.932,-2.008
-0.305,0.161,-1.381
0.9,0.353,-1.189
0.803,-0.675,-0.241
0.273,-0.145,-2.04
-0.145,-0.289,-2.04
1.205,-1.751,-0.032
2.04,1.976,-2.04
0.659,-0.932,-0.691
0.578,-0.675,-0.45
2.024,0.851,-1.992
-0.386,-1.365,-2.04
0.466,0.948,-2.04
1.237,0.434,-1.398
-0.707,1.06,-2.04
-1.285,0.016,-2.04
-1.06,0.08,-1.992
1.173,0.129,-2.04
0.787,-0.803,-1.944
1.349,0.45,-2.04
0.032,0.546,-2.04
-0.418,-0.337,-2.04
0.98,0.803,-2.04
0.466,0.225,-2.04
0.675,-1.237,-2.024
-0.627,0.032,-2.04
0.177,0.369,-1.221
0.675,0.161,-2.04
-0.755,-0.514,1.397
0.691,-0.08,-0.177
0.883,-0.337,-2.04
-0.643,-0.305,0.015
-0.707,0.257,-1.558
0.964,-0.53,-2.04
-0.771,0.578,-1.221
1.847,0.161,-1.092
-0.145,0.273,-2.04
-1.414,-0.498,-1.124
-0.064,-0.386,-1.831
0.883,-1.092,-2.04
0.514,-0.402,-1.381
0,-0.353,-0.08
0.161,-0.643,-1.799
-0.402,-0.675,-1.446
-0.145,0.482,1.253
-1.205,-0.594,-2.04
0.209,-0.273,-2.04
-0.514,-0.209,0.819
0.434,-0.851,-2.04
-0.691,-0.193,-0.867
-0.016,-0.305,-0.948
0.305,-1.092,-1.574
1.333,1.221,-1.381
0.289,0.369,-0.675
-0.321,-0.289,-0.113
1.173,0.369,-1.173
2.04,0.385,-2.04
1.269,-1.269,-2.024
1.076,0.353,-1.638
1.237,-2.04,-1.526
0.498,0.98,-2.04
1.703,0.161,-1.462
-0.771,-0.787,-1.783
-0.594,-0.225,-0.514
0.161,-0.884,-0.948
1.51,0.675,-2.04
1.366,0.53,-2.04
-1.301,-0.241,-1.863
0.112,-0.257,-1.317
0.514,0.594,-2.04
0.643,-0.257,-2.04
0.675,0.241,-0.338
0.402,0.434,-1.976
-0.305,-0.691,-2.04
-0.032,0.353,-1.462
-0.787,-0.482,-2.04
1.381,-1.831,-2.04
0.546,0.819,-1.398
0.562,0.337,-1.092
-0.257,0.353,-0.98
-0.161,-0.016,-0.08
0.321,0.257,0.289
0.225,0,-0.048
0.723,-1.012,-0.787
-0.434,-0.289,-1.382
0.305,-0.161,-0.177
-0.353,0.113,-0.948
0.514,-1.285,-2.04
0.225,0.225,-1.574
-0.578,0.739,-0.273
0.739,0.707,-1.028
0.562,0.418,-2.04
0.08,-0.113,-1.51
0.53,0.594,-2.04
-0.145,-0.819,-1.301
1.237,-0.145,-1.96
-0.273,-0.369,-2.04
-0.241,0.305,-1.847
-2.04,0.546,-0.402
-0.723,0.321,-1.237
-0.627,-0.225,-2.008
1.928,-1.141,-2.04
-0.209,-0.096,-0.482
2.04,0.161,-1.574
-0.209,0.048,0.594
1.606,-1.751,-1.51
1.735,0.08,-2.04
0.659,-0.643,-2.04
-0.048,0.08,-1.671
-1.221,0.353,-1.944
0.08,-0.032,-1.462
-0.931,0.723,-2.04
-1.06,-0.434,-2.04
0.835,-0.161,1.317
0.353,0.305,-0.627
-0.289,0.482,-2.04
2.04,-1.398,-2.04
-0.675,-0.45,-0.916
0.466,0.032,-1.269
-0.771,0.145,-0.594
-1.141,-0.418,-1.092
-0.851,0.032,-1.655
-0.466,-0.675,-0.177
-0.835,-0.691,-2.04
0.739,-0.402,-1.928
-0.048,0.883,-1.976
-0.048,0.305,-2.04
-0.289,-0.691,-2.024
-0.257,0.466,-2.04
0.096,0.112,-1.494
-0.498,-0.177,-2.04
2.04,0.498,-1.831
0.08,0.209,-1.847
1.317,-1.622,-1.317
-0.096,-0.241,-2.04
-0.241,-0.755,-1.687
1.735,-0.064,-1.992
0.241,0.032,-1.799
-1.173,-0.707,-2.04
-1.076,-0.514,0.145
0.064,0.129,0
-0.177,0.225,-2.04
2.04,0.064,-1.301
-0.675,-0.884,-2.04
2.04,0.675,-1.638
0.466,-0.434,-0.498
-0.048,0.514,0.353
0.257,0.546,-2.04
-0.032,-0.177,-0.241
-0.867,0.578,-2.04
1.221,-1.092,-2.04
2.04,-0.016,-1.815
1.092,-0.466,-2.04
-1.189,-0.113,-2.04
2.04,-0.594,-0.113
0.867,-0.193,-1.302
1.317,-0.851,-2.04
0.867,-0.482,-2.04
1.381,0.353,-0.964
1.189,-1.767,-1.365
0.739,0.321,-0.996
0.916,-1.622,-1.735
-0.241,-0.032,-1.221
0.996,0.739,-0.129
0.627,-0.209,-1.028
0.289,0.225,-2.008
-0.739,-0.257,-1.125
-0.402,0.161,-0.161
-0.691,-1.028,-2.04
-0.209,-0.08,-1.911
-0.418,0.032,0.466
0.064,0.177,-1.253
0.482,0.096,-2.04
0.883,-0.434,-0.273
1.767,-1.847,-1.333
0.321,-0.273,-0.353
0.932,-0.482,-1.381
0.434,0.707,-1.349
0.498,-0.996,-0.257
1.398,-0.193,-1.173
0.417,0.353,-0.161
0.53,-1.141,-1.237
1.076,0.161,-1.992
0.161,-1.414,-0.916
0.562,-1.365,-2.024
0.53,-0.096,-0.691
0.883,0.321,-0.643
0.321,-0.643,-1.173
-0.209,0.032,-0.225
0.883,-0.145,-0.594
0.675,1.028,-2.04
0.08,-0.161,-0.643
0.659,-1.976,-1.606
1.59,-0.113,-0.594
0,-0.032,-2.04
-0.53,0.161,-0.289
-0.867,0.659,-1.847
1.189,0.37,-2.024
2.04,-1.51,-2.04
0.739,0.337,-2.04
0.482,-0.98,-0.739
0.562,1.012,-1.333
-0.562,0,-0.691
1.976,-1.606,-1.446
-0.9,0.048,-1.976
-0.739,-0.113,-0.53
1.237,-1.446,-1.944
-0.145,-0.627,-1.301
0,-0.113,-1.622
-0.241,0.514,-2.04
0.145,0.08,-1.558
-0.578,0.112,-0.337
-0.145,-0.562,-2.04
0.145,-0.064,-0.707
1.847,0.177,-1.125
0.241,0.129,-1.799
0.659,0.289,-1.558
-0.273,0.032,-0.498
-0.659,-0.434,-2.04
-0.37,0.755,-2.04
-0.113,0.273,-0.835
-0.546,-0.321,-2.04
-0.546,-0.177,-1.558
-0.578,-0.273,-0.883
-0.386,-0.257,0.707
1.381,0.289,-1.799
-1.044,-0.659,-2.04
0.675,-0.675,-1.542
0.337,0.418,-1.124
2.04,-2.04,-1.799
0.9,0.289,-1.301
-0.241,-0.851,-0.37
0.61,-0.048,-0.884
-0.129,0.273,-1.43
1.364,-1.157,1.687
-0.096,-0.129,-0.53
-2.04,0.145,0.546
-0.353,-0.08,0.177
0.98,-1.028,-0.932
0.241,0.112,-1.108
-0.37,-0.771,-2.04
0.434,-0.177,-0.241
1.365,-1.012,-2.04
-1.076,-0.787,0.209
0.867,0.321,-1.028
0.096,-0.546,-1.301
1.542,-1.735,-1.076
-1.237,0.305,-0.305
0.193,-2.04,0.129
0.739,-1.381,-1.349
-0.353,0.112,-0.161
0,-0.53,-0.594
-0.53,-0.835,-0.193
0.53,0.337,0.225
-0.048,-1.606,-0.53
1.654,1.028,-2.04
-0.032,-0.916,0.771
0.112,-0.514,-0.096
2.04,0.707,-1.269
0.546,0.691,-0.434
1.044,0.883,-0.177
0.883,0.675,-0.562
0.53,0.578,-0.851
0.466,-0.241,-0.482
-0.209,0.514,-0.851
0.273,-0.739,1.687
-0.514,-1.413,-1.028
-0.45,0.546,0.996
-0.482,-0.643,-0.45
-0.45,-0.241,-2.04
-0.803,0.08,0.819
0.385,1.14,-0.739
0.434,1.157,-1.735
-0.225,0.98,0.112
0.803,0.964,-2.04
-0.305,0.225,0.803
0.691,0.305,-1.205
-0.418,0.434,0.9
1.687,0.353,-1.349
1.397,-0.016,-1.333
0.434,-1.558,-1.189
0.642,-0.418,-0.787
-0.53,0.241,-1.606
1.671,-0.353,-1.157
0.546,1.414,-0.305
1.783,-0.45,-1.076
1.06,0,-1.092
-0.37,0.289,-0.289
-0.064,-0.016,1.237
2.04,0.048,-1.542
1.606,0.755,-0.98
-0.337,-0.257,0.562
-1.173,0.546,0.643
2.04,0.096,-1.542
-0.145,1.108,0.273
0.386,0.209,-2.024
1.333,0.289,-0.177
-0.257,-0.209,-0.402
0.402,0.289,-2.04
0.386,-0.787,0.45
0.835,-0.787,-0.096
-0.53,-0.884,-0.851
0.241,0.883,-1.574
0.225,-0.386,-0.45
-0.273,0.643,0.45
1.703,0.739,-1.719
0.45,0.096,-0.129
-0.161,-0.771,-0.755
-0.289,-0.948,-1.124
-0.707,1.221,0
-1.638,-0.546,0.289
0.466,0.064,-1.735
-0.482,-0.803,0.386
0.161,-1.767,-1.462
-0.9,0,-2.008
1.911,0.626,-2.04
0.113,-0.113,-1.333
2.04,-0.289,-0.241
2.04,0.064,-1.59
-0.096,0.514,-0.659
0.514,-0.129,-1.687
1.06,-1.847,-2.04
-1.141,-0.305,-1.205
0.161,0,-1.221
0.096,-0.787,-1.542
0.932,0.45,-2.04
-0.305,0.273,-1.253
0.257,-0.145,-0.482
-0.032,-0.08,0.369
0.289,0.337,-1.108
-1.044,-0.129,0.691
0.289,-0.675,-2.04
-0.482,0.193,-0.177
-1.494,0.161,-0.868
-0.434,-0.9,-1.349
1.365,-0.627,-1.751
0.803,-0.305,-1.43
-0.289,-0.964,-0.386
0.514,0.466,-1.494
1.831,0.353,-1.638
0.948,0.289,-1.526
0.916,-1.108,-0.996
-0.594,-0.096,-0.931
-0.739,-0.675,-2.04
-0.305,-0.321,-2.04
0.209,0.418,-0.803
0.434,0.064,0.627
0.45,-0.9,-1.333
0.096,-0.08,-0.08
1.221,1.285,-2.04
-0.032,-1.622,-0.129
0.659,-1.205,-1.349
0.771,-0.273,-1.863
0.434,-0.064,0.096
-2.04,0.546,0.418
-0.948,1.414,-1.108
0.643,2.04,-1.478
-1.221,0.032,-0.482
1.333,-0.659,-1.012
-0.964,0,-1.125
0.739,1.044,-0.145
0.578,0.289,-0.466
2.04,-1.895,-2.04
0.369,-0.851,-2.04
1.269,-0.354,-2.04
0.691,0.225,-1.976
0.402,-1.221,-0.337
0.643,-0.032,0.209
2.04,-1.815,-1.815
0.659,0.129,-0.916
-1.269,-0.08,-0.434
-0.787,0.643,-1.703
0.129,0.578,-2.04
1.14,0.643,-2.04
-0.434,0.402,-0.016
0.594,0.787,-2.04
-0.61,-1.269,-0.867
-0.514,-0.691,-2.04
0.61,0.659,-2.04
-1.992,0.225,-2.04
-0.819,-0.482,-0.498
-2.04,-0.594,-0.916
