-0.867,-0.321,0.145
0.851,-0.129,0.434
-0.096,-0.386,0.948
-0.835,-0.337,0.562
0.98,0.129,0.562
-1.028,-0.209,0.9
0.305,-0.129,0.932
1.076,0.048,0.369
-1.076,-0.161,0.386
0.9,-0.048,0.386
-0.129,-0.257,0.932
-0.803,-0.562,0.643
1.012,0.064,0.482
0.514,0.755,0.386
0.016,-0.611,0.643
0.016,-0.803,0.369
0.418,0.964,0.578
0.064,-0.835,0.514
0.546,0.161,1.044
-0.514,-0.032,0.578
2.04,0.61,0.45
-1.012,-0.884,0.337
0.675,0.241,0.803
0.112,-0.145,0.739
-0.289,-0.386,0.691
0.948,0.048,0.482
-0.723,-0.434,0.53
1.044,0.369,0.53
0.241,-0.643,0.594
0.482,0.723,0.048
-1.06,-0.225,0.466
0.964,-0.113,0.321
0.289,-0.627,0.594
0.514,1.462,0.562
0.337,-0.434,0.9
-0.771,-0.225,0.546
0.9,0.016,0.289
-1.157,-0.177,0.61
0.209,-0.354,0.578
-0.755,-1.092,0.257
0.835,0.546,0.45
-0.61,-0.193,0.659
0.193,-0.45,0.61
0.514,-1.06,0.161
0,0.016,0.867
0.257,-0.241,0.803
-0.53,-0.787,0.225
0.659,-0.129,0.61
-0.53,0.177,0.851
0.129,-0.289,0.562
0,0.048,0.803
-0.048,-0.514,0.61
0.08,-0.964,0.707
-0.048,0,0.948
0.241,-0.578,0.675
-0.402,-0.45,0.707
0.835,0.129,0.386
-1.092,-0.739,0.177
0.707,0.096,0.691
0.305,1.365,0.498
-0.739,-0.257,0.53
0.514,-0.434,0.61
0,0.498,0.867
-0.273,0,0.739
0.225,-0.771,0.627
1.012,0.016,0.273
0.177,0.578,0.514
-0.771,-0.225,0.707
0.337,-0.353,0.835
0.257,0.305,0.61
0.096,0.562,0.691
-1.221,0.016,0.578
1.173,0.145,0.048
-0.787,-0.562,0.675
0.161,0.257,0.964
0.369,0.161,0.787
0.434,0.803,0.707
0.129,-0.498,0.514
-1.189,0.145,0.643
1.076,0.161,0.032
-0.755,-1.076,0.129
0.867,0.337,0.386
-0.145,0,0.787
0.659,-0.241,0.594
0.45,0.112,0.643
-0.161,-0.466,0.771
0.739,-0.273,0.289
0.193,-0.273,0.803
0.096,-0.113,0.867
-0.161,-0.225,0.739
0.321,0.096,0.739
0.161,-0.273,0.819
0,-0.161,0.787
0.129,-0.755,0.819
-0.161,0.337,0.835
0.129,-0.434,0.578
0.835,-0.016,0.257
0.289,-0.257,0.643
0.096,-0.305,0.675
0.691,-0.048,0.418
0.145,-0.9,0.353
0.08,0.048,0.771
-1.092,-0.177,0.498
1.237,-0.161,-0.129
-1.285,-0.177,0.386
1.189,0,0.225
-0.835,-0.161,0.273
1.269,0.08,0.177
-0.53,-1.012,0.08
0.9,0.61,0.369
-1.526,0.048,0.177
1.173,-0.08,0.112
-0.321,1.076,0.353
-0.578,-0.835,0.45
1.124,-0.209,-0.161
-0.739,0,0.321
0.145,0.948,0.466
-0.771,-0.739,0
1.14,0.321,0.048
1.076,-0.305,0
-0.578,0.386,0.867
1.173,-0.45,0.193
-0.643,0.659,1.157
0.45,0.916,0.498
-0.948,-0.771,0.032
0.932,0.626,0.402
-0.851,-0.884,0.177
0.916,0.643,0.289
-1.173,0.096,0.771
0.755,-0.659,0.402
-1.526,-0.177,0.53
0.032,-0.161,0.948
1.365,0.112,-0.321
-0.032,1.124,0.578
-0.964,-0.305,0.337
-0.948,-0.932,0.032
0.096,-0.546,0.771
0.98,-0.016,0.369
1.349,0.659,0
0.161,0.948,0.851
-0.851,0.064,0.209
-1.221,-0.546,0.08
-0.289,-0.819,0.337
0.996,-0.321,0.161
0.45,0.032,0.835
-0.498,-0.096,0.739
0.257,-0.016,0.594
1.542,0.803,0.145
0.482,0.739,0.466
-0.145,-0.787,0.241
-0.61,0.032,0.867
-0.851,-0.53,0.402
1.414,-0.016,0.209
0.145,1.189,0.514
0.129,-0.562,0.434
-0.145,-0.032,0.803
0.643,-0.032,0.787
0,-0.257,0.9
0.273,0.594,0.916
0.112,-0.884,0.209
0.53,0.851,0.386
-0.048,-0.948,0.257
-0.064,1.044,0.53
0.129,-0.996,0.016
-0.851,-0.45,0.482
0.916,-0.193,0.514
-0.707,-0.289,0.562
1.028,-0.08,0.418
-0.916,-0.37,0.578
0.643,0.305,0.835
-0.803,-0.241,0.691
0.257,0.048,0.723
0.996,-0.113,0.643
-0.98,-0.113,0.803
0.691,-0.177,0.739
-0.643,-0.209,0.643
0.707,0.112,0.835
0.626,0.771,0.289
-0.257,-1.108,0.273
-0.016,0.546,0.723
-0.096,-0.98,0.321
-0.916,-0.386,0.321
0.787,0.064,0.659
-0.98,-0.321,0.45
0.948,0.08,0.546
0.964,0.562,0.209
-0.578,-0.867,0.145
0.723,0.626,0.498
-0.546,-0.691,0.482
-1.012,-0.032,0.321
1.205,-0.321,0.305
-0.402,0.402,0.867
0.851,-0.466,0.594
-0.691,-0.771,0.466
1.012,0.45,0.482
-0.482,-0.707,0.418
0.61,0.482,0.562
-0.964,0.193,0.466
0.835,-0.418,0.61
-0.61,0.369,0.723
0.546,-0.482,0.755
-1.141,-0.498,0.241
0.964,0.08,0.482
-0.851,-0.418,0.498
0.755,0.129,0.562
-0.932,-0.562,0.514
0.835,0.064,0.594
-0.803,-0.337,0.594
0.9,0.145,0.675
0.337,0.835,0.45
0.048,-0.755,0.353
0.273,0.707,0.626
0.032,-0.98,0.321
0.177,0.851,0.659
-0.032,-0.948,0.418
-0.08,0.755,0.61
0.016,-0.819,0.514
-0.707,-1.173,-0.048
0.643,0.659,0.546
-0.948,0.145,0.643
0.514,-0.241,0.723
-0.498,0.064,0.739
0.932,-0.064,0.53
-0.61,-0.257,0.819
0.562,0.594,0.819
-0.321,-1.526,-0.273
0.257,0.771,0.739
0.257,-0.884,0.643
-0.835,0.594,0.851
1.012,-0.032,0.723
-0.594,-0.707,0.546
1.108,0.45,0.61
0.369,-0.643,0.402
-0.113,0.626,0.771
0.723,-0.289,0.659
-0.948,-0.064,0.675
0.675,-0.402,0.546
-0.996,-0.578,0.626
0.9,0.145,0.562
-0.594,-0.53,0.627
0.161,0.755,0.851
-0.659,-0.37,0.626
0.321,0.369,0.578
-0.096,-0.787,0.369
0.53,0.434,0.739
-0.627,-0.418,0.61
0.321,0.691,0.707
-1.398,0.112,0.803
0.9,-0.096,0.514
-0.691,0.096,0.61
0.819,-0.032,0.819
-0.739,0.096,0.771
0.498,-0.032,0.883
0.626,0.932,0.257
-0.434,-0.948,0.353
0.402,0.867,0.45
-0.177,-0.867,0.562
-0.996,0.048,0.434
0.98,0.032,0.353
-0.851,-0.289,0.434
0.996,0.386,0.771
0.594,0.916,0.482
-0.209,-0.996,0.402
-1.462,-0.643,0.594
0.98,-0.113,0.337
-0.771,-0.096,0.755
1.173,-0.289,0.257
-0.691,-0.161,0.755
1.526,-0.241,-0.048
0,-0.61,0.996
0.064,-0.048,1.044
0.096,-0.048,1.06
0.048,-0.064,0.996
0.048,-0.048,1.028
0.048,-0.032,1.092
0.032,-0.048,1.06
0.048,-0.048,1.06
0.064,-0.032,1.012
0.064,-0.064,0.98
0.064,-0.048,1.108
0.337,0.514,0.851
-0.787,-0.225,0.594
-0.867,0,0.803
0.369,-0.305,0.98
-0.193,-0.771,0.53
-0.691,-0.707,0.369
-0.819,0.546,0.45
0.755,0.129,0.739
0.466,-0.273,0.675
0.145,-0.643,0.755
-0.659,-0.273,0.707
-0.016,0.546,0.803
0.209,-0.289,0.948
-0.273,-0.739,0.482
-1.076,-0.37,0.53
-0.273,0.08,1.189
0.016,-0.691,0.61
-0.98,-0.273,0.337
0,0.803,0.964
0.659,0.193,0.851
-0.177,-0.498,0.883
0.016,0,1.044
0.643,0.353,0.932
-0.064,0.016,1.044
-0.016,0.128,1.06
-0.048,0.08,0.98
-0.016,0.064,1.076
-0.578,-0.145,0.193
-1.381,0,0.112
-1.092,0.032,0.225
-0.353,0.048,0.835
-0.916,-0.578,0.418
-0.723,0.096,1.157
1.237,-0.161,0.337
1.253,-0.466,0.257
1.173,-0.016,0.386
1.189,-0.386,0.161
0.787,-0.08,0.562
0.546,-0.064,0.627
0.369,-0.273,0.771
0.53,0.691,0.321
0.659,0.418,0.626
0.016,-0.932,0.482
-0.241,-0.562,0.674
-1.189,0.257,0
0.209,-0.386,0.739
0.241,-0.337,0.932
-0.707,0.032,0.45
1.06,-0.402,0.514
-1.574,-0.337,0.386
0.675,0.546,0.064
-0.209,-0.466,0.578
-0.209,-0.691,0.755
0.787,0.61,0.193
-1.173,0.867,0.048
0.9,-0.177,0.594
-0.386,-0.98,0.305
-0.932,-0.113,0.032
0.803,-0.209,0.61
-1.285,0.064,0.369
0.675,-0.129,0.803
-0.916,-0.048,0.418
0.691,-0.321,0.803
-1.044,-0.096,0.386
0.867,-0.016,0.707
-1.092,0.177,0.225
0.803,-0.241,0.739
-0.996,0.08,0.434
0.562,-0.145,0.835
0.209,0.9,0.61
-0.675,-1.285,0.096
-1.108,0.177,0.273
1.189,0.016,0.53
-0.851,-0.466,0.209
1.108,-0.145,0.739
-0.434,-0.61,0.241
0.016,-0.257,0.498
0.514,-0.016,0.964
-0.98,-0.353,0.08
-0.498,-0.418,0.819
0.578,-0.241,0.707
0.225,1.012,0.466
-0.61,-0.884,0.337
-0.337,0.257,1.012
-0.145,-0.787,0.193
-0.257,0.482,0.867
0.434,0.209,1.189
0.53,-0.273,0.867
0.418,-0.418,0.883
0.193,-0.177,0.996
0.112,-0.289,0.964
0.241,-0.193,0.964
-0.064,-0.241,0.883
1.124,-0.241,0.369
-0.851,-0.305,0.883
0.851,-0.193,0.626
0.755,-0.498,0.932
-0.129,-0.562,0.835
0.016,-0.177,1.044
0.129,-0.096,0.996
0.241,-0.08,1.028
0.578,0.193,0.851
0.675,-0.048,0.675
0.851,-0.129,0.546
0.932,-0.145,0.257
0.883,-0.402,0.386
0.9,-0.337,0.353
0.884,-0.37,0.257
0.916,-0.402,0.225
0.9,-0.289,0.402
0.418,0.096,0.932
0.321,-0.225,0.948
0.337,-0.386,0.996
0.273,0.386,0.867
1.076,-0.755,0.851
-0.225,-0.161,0.883
-0.578,0.562,0.45
0.016,0.353,1.028
-0.353,0.61,0.916
0.112,0.289,0.964
-0.867,0.707,0.562
0.209,-0.225,0.948
0.337,0.241,0.964
-0.064,0,1.012
-0.241,0.016,1.06
-0.434,0.048,0.867
-0.434,0.032,0.916
-0.305,0.064,1.012
-0.321,-0.177,0.883
-0.787,-0.177,0.98
-0.305,-0.289,0.916
-0.257,-0.225,0.932
-0.321,-0.177,0.916
-0.611,-0.016,0.771
0.289,0.064,1.092
-0.723,-0.016,0.691
0,-0.016,1.092
-0.659,-0.048,0.819
0.08,0,1.076
-0.337,-0.08,0.948
-0.321,-0.113,0.948
0.434,-0.032,1.044
-0.498,-0.193,0.578
0.064,0,0.98
-0.803,-0.08,0.707
-0.434,-0.048,0.9
-0.466,-0.08,0.867
-0.466,-0.032,0.851
-0.466,-0.209,0.803
0.369,-0.241,0.659
-0.578,-0.289,0.707
0.032,-0.064,1.012
0.112,-0.61,0.53
1.012,0.402,0.353
0.851,0.498,0.305
0.466,-0.337,0.707
-0.466,-0.225,0.948
0.064,-0.193,0.98
-0.594,-0.321,0.835
0.177,-0.129,1.012
-0.08,-0.241,0.996
-0.129,-0.305,0.996
-0.096,-0.177,1.044
-0.016,-0.337,0.883
-0.08,-0.418,0.916
-0.145,-0.225,0.948
0.048,-0.08,0.932
0.289,-0.9,0.321
0.129,-0.257,1.028
-0.353,-0.659,0.466
0.659,-0.129,0.803
-0.803,-0.45,0.225
0.948,0.032,0.562
-0.739,-0.129,0.659
-0.209,-0.37,0.771
0.466,-0.305,0.883
-0.402,-0.771,0.803
0.466,-0.418,0.787
-0.643,-0.643,0.514
0.386,0.45,0.916
-0.209,-0.305,0.659
0.016,-0.819,0.482
0.08,0.337,0.899
-0.98,-0.241,-0.048
0.032,-0.594,0.643
0.402,-0.273,0.578
0.112,-0.45,0.9
0.771,-0.241,0.578
-0.627,-0.562,0.53
0.369,-0.241,0.723
-0.177,-0.257,0.964
-0.209,-0.273,0.771
-0.434,-0.434,0.691
0.45,0.112,1.092
-0.257,-0.482,0.755
0.209,0.482,1.028
0.386,0.257,1.012
-0.353,-0.771,0.498
0.048,0.643,0.819
0.064,-1.381,0.193
-1.06,0.337,0.257
1.076,-0.289,0.498
-0.948,0.273,0.643
0.643,-0.353,0.771
-0.9,0.048,0.514
-0.032,-0.289,0.996
0.402,-0.386,0.964
0.434,-0.546,0.723
-0.337,0.273,0.851
0.546,-0.659,0.771
-0.45,0.097,0.851
0.418,-0.305,0.948
-0.643,0.498,0.835
-1.012,0.177,0.578
-0.418,0.112,0.964
-0.867,0.305,0.466
-1.141,0.386,0.418
0.193,-0.129,1.012
0.016,0.305,0.916
0.08,-0.032,0.996
-0.353,-0.177,0.707
-0.113,-0.064,0.867
0.562,-0.386,0.851
-0.498,-0.305,0.707
-0.627,-0.353,0.675
0.964,-0.305,0.594
-0.867,0.193,0.691
0.353,-0.37,0.851
-0.739,0.225,0.819
-0.37,-0.032,0.9
0.498,-0.225,0.883
-0.803,0.209,0.707
-0.209,-0.145,0.819
0.659,-0.225,0.948
0.434,-0.386,0.883
-0.851,0,0.466
-0.691,-0.064,0.643
0.562,-0.273,0.851
0.305,0.787,0.45
-0.321,-0.723,0.691
0.9,-0.37,0.369
-0.627,-0.193,0.883
0.434,-0.257,0.883
0.289,-0.305,0.98
-0.113,-0.546,0.61
-0.032,-0.482,0.883
-0.209,-0.418,0.948
-0.546,-0.064,1.012
0.851,-0.225,0.482
0.337,-0.193,0.9
-0.321,-0.241,0.9
0.739,-0.321,0.578
0.209,-0.353,0.98
0.257,-0.37,0.932
0.498,-0.337,0.803
-0.016,0,1.044
-0.08,0.032,0.996
-0.016,0.08,1.06
-0.096,0.016,1.028
-0.016,0.016,1.076
-0.048,0.064,1.012
-0.498,0.193,0.771
0.578,0.723,0.562
-0.627,0.305,0.482
0.193,-0.418,0.851
-0.273,-0.771,0.691
-0.145,0.819,0.418
-0.466,0.643,0.386
0.691,-0.418,0.867
0.466,-0.289,0.867
0.883,-0.209,0.916
-0.482,0.241,0.803
0.675,-0.273,0.723
0.289,-0.064,1.028
-0.675,0.466,0.723
-0.691,0.337,0.707
0.369,-0.193,0.98
-1.028,0.193,0.594
-0.514,0.032,0.867
-0.482,0.032,0.883
0.53,-0.193,0.867
0.434,-0.161,0.883
0.016,-0.096,1.06
0.771,-0.032,0.98
0.626,-0.482,0.578
-0.659,0.289,0.916
0.209,-0.08,1.012
-0.803,0.369,0.337
0.691,-0.113,0.964
-1.06,0.723,0.289
0.707,-0.145,0.787
-0.466,-0.177,0.851
0.466,-0.177,0.98
-0.578,0.562,0.45
-0.048,0.482,0.948
0.964,-0.53,1.205
0.594,0.61,0.594
0.369,0.032,0.835
-0.321,0.337,0.98
-0.177,0.45,0.916
0.048,-0.193,0.707
0.273,0.048,0.835
-0.257,0.562,0.755
0.321,-0.225,0.867
-0.177,-0.289,0.948
0,0.321,1.044
-0.803,0.498,0.45
0.594,-0.032,0.916
0.498,-0.98,0.61
0.498,-0.145,0.659
-0.386,0.482,0.691
-1.012,0.048,0.466
0.225,-0.225,0.867
0.129,-0.771,0.193
1.719,-0.177,0.755
-0.129,0.546,0.691
0.61,-0.675,0.466
-0.771,-0.466,0.434
0.819,0.321,0.627
-0.064,-0.594,0.803
-0.289,-0.418,0.514
0.08,0.048,1.012
-0.129,0,0.916
0,0.305,0.964
-0.08,0.418,0.948
-0.016,0.386,1.028
-0.016,0.112,0.996
-0.337,0.337,1.012
0.369,0.225,0.964
0.289,0.787,0.691
-0.337,-0.305,0.803
-0.739,-0.048,1.108
0.273,0.257,0.835
-0.064,0.161,0.819
0,0.498,0.932
0.418,0.096,0.755
-0.273,0.803,0.723
0.129,-0.273,0.819
0.883,0.386,0.321
-0.627,-0.45,0.867
-0.53,0.867,0.707
-0.884,-0.627,0.321
0.402,0,0.916
-0.145,-0.241,0.964
-0.032,-0.129,0.916
-0.289,-0.37,1.205
1.028,0.016,0.434
0.161,0.514,0.787
-0.032,-0.45,0.964
-0.209,-0.45,1.108
0.851,0.145,0.434
0.466,0.98,0.626
-0.193,0.225,0.964
0.193,-0.273,0.964
0.225,0.032,1.012
0.096,0.241,0.964
0.402,0.353,0.948
0.032,0.289,0.9
-0.337,0.482,0.883
0.241,0.546,0.354
0.112,0.466,0.948
0.948,-0.016,0.225
0.514,-1.06,0.337
0.45,-1.076,0.048
0.787,-0.016,0.064
-0.225,0.048,1.14
1.173,-0.032,0.434
0.755,-0.129,0.948
0.514,0.771,0.691
-1.189,0.064,0.305
1.044,0.016,0.402
0.321,-0.61,0.353
-0.578,0.964,0.53
0.739,-0.193,0.498
0.45,1.012,0.562
-1.269,-0.546,0.241
0.562,0.112,0.739
0.434,-0.241,0.964
0.305,-0.771,0.016
0.369,0.514,0.594
0.948,-0.418,0.064
0,-0.016,0.964
0.016,-0.048,0.578
-0.498,-0.643,0.755
-0.193,-0.321,0.916
-0.964,0.016,0.514
0.739,0.096,0.675
-0.787,0.626,0.883
0.418,0.048,0.916
0.45,0.177,1.044
-0.016,-0.353,0.916
-0.867,0.064,0.659
-1.076,0.096,0.562
-0.53,-0.289,0.932
0.353,0.273,0.691
0.691,-1.108,0.578
0.177,1.044,0.466
-0.723,0.096,0.643
0.257,-0.337,0.916
-0.193,-0.273,1.108
0.771,-1.076,0.642
-0.932,0.643,0.466
0.145,0.273,1.173
0.337,0.53,0.803
0.016,0,0.739
0.418,-0.707,0.948
0.514,0.193,0.819
0.369,0.209,0.996
0.594,-0.755,0.514
-1.189,-0.08,0.386
0.096,0,1.044
0.064,-0.145,0.996
0.016,-0.145,1.076
-1.237,0.241,0.514
-0.064,0.016,1.044
1.462,-0.257,0.787
-0.883,0.048,0.562
-0.948,-0.257,0.369
0.289,-0.032,1.012
-0.996,0.289,0.289
0.209,-0.514,0.819
0.321,0.948,0.659
-0.209,-0.675,0.289
-0.386,0.064,0.932
-1.237,0,0.433
0.578,-0.177,0.739
-1.028,0.305,0.209
0.578,-0.113,0.851
0.626,-0.482,0.932
0.032,-0.289,0.932
0.498,0.08,0.916
-1.237,-0.514,0.145
0.61,0,0.771
0.241,0.578,0.707
0.193,-0.418,0.819
0.53,-0.321,0.835
-0.948,0.112,0.257
0.643,-0.241,0.755
-0.305,-0.145,1.076
-0.466,-0.562,0.739
-1.189,-0.321,0.177
0.739,-0.305,0.916
-0.643,-0.594,0.482
0,-0.257,1.012
-0.225,-0.209,0.98
-0.884,-0.08,0.482
-0.177,-0.016,1.012
-0.129,-0.048,1.012
-0.193,-0.096,0.948
-0.145,-0.096,1.06
-0.177,-0.08,0.964
-0.225,-0.064,0.996
-1.124,-0.257,0.739
-1.141,0.096,0.53
-0.707,0.032,0.739
0.08,-0.032,0.948
-0.128,0.048,1.012
0,0.048,1.06
-0.161,0.193,0.819
1.221,-0.257,0.594
-0.867,0.337,0.402
0.466,-0.337,0.787
-0.835,0.498,0.305
0.61,-0.209,0.787
-0.884,0.402,0.353
0.129,-0.193,1.205
0.305,0.9,0.723
-0.867,-0.402,0.225
0.851,-0.546,0.369
-0.835,0.482,0.337
0.402,0.032,1.012
-1.076,0.225,0.386
0.867,-0.402,0.53
-0.434,-1.06,0.241
0.016,0.643,0.434
1.381,0.193,0.948
0.819,-0.016,0.273
-0.755,0.289,0.482
1.173,0,0.691
-0.177,0.578,0.883
0.386,-0.514,0.9
0.643,-0.61,0.578
-0.209,-0.434,0.755
1.092,0.659,0.466
0,0.98,0.225
1.124,-0.739,0.064
0.321,0.273,0.643
0.032,0.305,0.723
1.012,-0.466,0.257
-1.446,1.157,0.289
-0.386,-0.578,0.482
1.012,0.386,0.578
-0.161,0.209,0.9
-0.498,-0.867,0.096
0.691,0.386,0.578
0.546,0.771,0.418
-0.9,0.562,0.112
1.108,-0.096,0.08
-0.016,-1.317,0.145
0.9,-0.337,-0.305
-0.418,0.755,0.514
-1.365,-0.048,0.08
1.285,-0.257,-0.225
0.964,1.108,0.45
-0.321,-0.627,0.546
1.092,-0.032,0.257
0.305,-1.478,0.45
-0.45,-0.739,0.691
-0.803,-0.594,0.707
0.819,0.273,0.675
-0.755,-0.594,0.546
-0.964,0.161,0.45
0.209,0.434,0.964
-0.048,-0.402,0.916
-0.161,-0.193,0.916
0.466,-0.482,1.044
0.016,0.337,0.996
0.594,0.578,0.578
0.161,-0.305,1.012
-0.964,-0.675,0.161
-0.096,0.337,1.108
0.466,0.386,0.675
1.108,-0.177,0.112
-1.108,0.434,0.177
0.803,0.932,0.45
-1.221,-0.867,0.369
0.723,0.675,0.546
0.177,-1.124,0.209
-0.819,0.53,0.145
0.771,-0.241,0.418
0.819,0.883,0.386
-0.755,0.61,0.241
0.562,-0.032,0.626
-0.418,-0.321,0.723
0.096,-0.434,0.61
0.9,-0.145,0.466
-1.317,0.337,0.032
0.418,-0.177,0.739
0.787,0.835,0.305
-0.771,0.129,0.386
0.514,0.273,0.691
1.06,0,0
-1.108,0.048,0.386
0.466,-0.53,0.562
-0.434,-0.45,0.61
0.241,0.643,0.45
-0.562,0.209,0.578
0.883,-0.225,0.562
-0.129,-0.594,0.353
-0.562,-0.257,0.594
-0.691,-0.305,0.723
0.273,-0.177,0.948
-0.835,-0.321,0.161
-0.771,-1.124,-0.337
-0.594,-0.418,0.932
-0.289,-0.948,0.321
-0.096,0,0.964
-0.53,-0.113,0.45
0.9,-0.257,0.337
-1.012,-0.129,0.305
0.996,0.112,0.867
-0.225,-0.627,0.835
0.45,0.369,0.61
0.209,-0.546,0.819
-0.273,-0.787,0.867
0.707,0.514,0.064
-1.012,-0.723,0.161
0.193,-0.37,0.98
-0.353,-0.739,0.466
0.771,0.739,0.546
-1.028,-0.064,0.401
0.161,0.305,0.883
0.578,0.835,0.53
0.755,-0.627,0.418
-1.205,0.096,0.321
0.562,1.076,0.418
-0.241,-0.177,0.755
0.096,0.626,0.659
0.177,-0.594,0.868
-0.578,-0.434,0.257
0.498,0.386,0.803
-0.723,-0.707,0.305
-0.771,-0.562,0.321
0.803,0.45,0.53
-1.028,0.016,0.321
0.61,-0.305,0.723
-0.241,-0.643,0.562
0.723,0.482,0.739
-0.835,-0.964,0.353
-0.337,-0.129,0.755
0.016,-0.916,0.241
-0.289,-0.145,0.626
0.273,0.145,0.707
0.241,-0.851,0.193
-0.755,-0.659,0.241
0.867,0.771,0.273
-0.305,-0.113,0.626
-0.096,-0.418,0.948
-0.209,0.145,1.06
0.225,0.803,0.835
-0.257,-0.932,0.402
-0.434,-0.739,1.14
-0.835,-0.514,0.225
0.723,0.45,0.241
-0.129,0.675,0.626
0.594,-0.064,1.028
-0.096,0.61,0.626
1.381,-0.096,0.53
-0.851,-0.707,0.064
1.044,0.321,0.369
-0.353,-0.241,0.787
-0.048,-0.37,0.803
-0.161,-0.257,0.964
0.353,0.321,0.803
-0.803,-0.096,0.739
0.193,0.08,0.996
0.98,-0.048,0.594
-0.562,0.129,0.675
1.044,0.048,0.707
0.594,0.948,0.594
0.064,0.707,0.819
0.45,-0.113,1.076
-0.562,0.177,0.787
0.835,-0.466,0.562
0.369,-0.402,0.739
0.161,-0.305,0.996
0.803,-0.418,0.787
0.032,0.113,1.06
0.225,-0.129,0.787
0.161,0.482,0.819
-0.241,-0.498,1.012
0.369,0.112,0.739
0.305,0.562,0.739
-0.562,-1.092,0.064
-0.9,-0.578,0.402
-0.562,0.353,0.739
1.301,0,0.064
0.241,-0.787,0.257
-0.193,0.402,1.06
-0.386,0.289,0.867
0.048,-0.418,0.707
-0.643,-0.755,0.257
-0.145,-0.514,0.803
0.386,-0.643,0.755
-0.08,0.482,0.851
-1.124,-0.53,0.145
0.096,-0.129,0.867
-0.016,-0.241,0.916
-0.643,0.177,0.787
0.112,0.016,0.305
0.996,0.643,0.241
-1.044,-0.578,0.241
0.402,-0.129,0.771
0.289,1.333,0.048
-0.257,-0.819,0.45
0.932,0.177,0.578
-1.317,-0.418,0.145
0.659,0,0.803
0.064,0.675,0.867
-0.161,0.096,0.851
0,0.369,0.851
-0.659,-0.064,0.723
-0.289,-0.916,0.096
1.076,0.096,0.225
-1.124,0.177,0.45
0.386,0.61,0.691
-0.675,0.08,0.594
1.189,0.145,-0.016
-0.337,-0.932,0.482
0.594,0.739,0.386
-0.803,0.096,0.594
0.948,0,0.739
-0.964,0.241,0.257
0.867,-0.193,0.643
-1.076,0.064,0.048
0.771,-0.097,0.755
-1.173,0.948,0.177
0.273,-0.177,0.964
0.064,0.209,0.916
0.627,0.241,0.691
-0.321,0.273,0.835
-0.53,-0.305,0.691
-0.193,-0.257,0.9
-0.37,-0.209,0.546
-0.61,-0.578,0.434
0.45,-0.53,0.739
-0.675,0.145,0.466
0.803,-0.129,0.915
0.643,0.643,0.289
-1.221,0.626,0.08
1.076,0.161,0.643
-0.771,0.225,0.353
1.044,0.369,0.691
0.466,0.498,0.659
-0.161,-1.157,0.289
-1.092,-0.37,0.337
-0.273,-0.273,1.012
0.193,0.064,0.723
0.932,0.402,0.402
-0.691,0.289,0.466
0.835,0.032,0.787
-0.064,-1.237,0.016
-0.755,-0.064,0.289
0.867,0.161,0.659
0.321,0.578,0.45
-0.402,0.032,0.691
0.755,0.723,0.659
0,0.064,0.851
0.209,0.016,1.012
0.594,-0.321,0.867
0.53,0.771,0.321
-0.996,0.161,0.129
0.883,-0.08,0.643
-0.819,-0.048,0.289
0,-0.289,0.835
0.723,-0.08,0.755
0.514,0.787,0.353
-0.546,-0.819,0.337
0.402,-0.289,0.851
0.578,-0.867,0.562
